"Test Case ID","UniqueId","TimeDifference","TotalMemory","FreeMemory"
"LinkedList 10000 insert","5440","10418181","128974848","116686312"
"LinkedList 10000 insert","5441","10418576","128974848","116686312"
"LinkedList 10000 insert","5442","10419366","128974848","116686312"
"LinkedList 10000 insert","5443","10420156","128974848","116686312"
"LinkedList 10000 insert","5444","10420946","128974848","116686312"
"LinkedList 10000 insert","5445","10423712","128974848","116686312"
"LinkedList 10000 insert","5446","10424502","128974848","116686312"
"LinkedList 10000 insert","5447","10425292","128974848","116686312"
"LinkedList 10000 insert","5448","10426082","128974848","116686312"
"LinkedList 10000 insert","5449","10426477","128974848","116686312"
"LinkedList 10000 insert","5450","10430428","128974848","116686312"
"LinkedList 10000 insert","5451","10431218","128974848","116686312"
"LinkedList 10000 insert","5452","10431613","128974848","116686312"
"LinkedList 10000 insert","5453","10432403","128974848","116686312"
"LinkedList 10000 insert","5454","10433193","128974848","116686312"
"LinkedList 10000 insert","5455","10433983","128974848","116686312"
"LinkedList 10000 insert","5456","10436354","128974848","116686312"
"LinkedList 10000 insert","5457","10437144","128974848","116686312"
"LinkedList 10000 insert","5458","10437934","128974848","116686312"
"LinkedList 10000 insert","5459","10438724","128974848","116686312"
"LinkedList 10000 insert","5460","10439119","128974848","116686312"
"LinkedList 10000 insert","5461","10441490","128974848","116686312"
"LinkedList 10000 insert","5462","10442280","128974848","116686312"
"LinkedList 10000 insert","5463","10443070","128974848","116686312"
"LinkedList 10000 insert","5464","10443860","128974848","116686312"
"LinkedList 10000 insert","5465","10444650","128974848","116686312"
"LinkedList 10000 insert","5466","10445440","128974848","116686312"
"LinkedList 10000 insert","5467","10447416","128974848","116686312"
"LinkedList 10000 insert","5468","10448206","128974848","116686312"
"LinkedList 10000 insert","5469","10448601","128974848","116686312"
"LinkedList 10000 insert","5470","10449391","128974848","116686312"
"LinkedList 10000 insert","5471","10450181","128974848","116686312"
"LinkedList 10000 insert","5472","10454132","128974848","116686312"
"LinkedList 10000 insert","5473","10454922","128974848","116686312"
"LinkedList 10000 insert","5474","10455712","128974848","116686312"
"LinkedList 10000 insert","5475","10456502","128974848","116686312"
"LinkedList 10000 insert","5476","10457292","128974848","116686312"
"LinkedList 10000 insert","5477","10457687","128974848","116686312"
"LinkedList 10000 insert","5478","10460058","128974848","116686312"
"LinkedList 10000 insert","5479","10460848","128974848","116686312"
"LinkedList 10000 insert","5480","10461638","128974848","116686312"
"LinkedList 10000 insert","5481","10462428","128974848","116686312"
"LinkedList 10000 insert","5482","10463218","128974848","116686312"
"LinkedList 10000 insert","5483","10465588","128974848","116686312"
"LinkedList 10000 insert","5484","10466379","128974848","116686312"
"LinkedList 10000 insert","5485","10467169","128974848","116686312"
"LinkedList 10000 insert","5486","10467959","128974848","116686312"
"LinkedList 10000 insert","5487","10468354","128974848","116686312"
"LinkedList 10000 insert","5488","10469144","128974848","116686312"
"LinkedList 10000 insert","5489","10471514","128974848","116686312"
"LinkedList 10000 insert","5490","10472305","128974848","116686312"
"LinkedList 10000 insert","5491","10473095","128974848","116686312"
"LinkedList 10000 insert","5492","10473885","128974848","116686312"
"LinkedList 10000 insert","5493","10474675","128974848","116686312"
"LinkedList 10000 insert","5494","10475465","128974848","116686312"
"LinkedList 10000 insert","5495","10477440","128974848","116686312"
"LinkedList 10000 insert","5496","10478230","128974848","116686312"
"LinkedList 10000 insert","5497","10479021","128974848","116686312"
"LinkedList 10000 insert","5498","10479811","128974848","116686312"
"LinkedList 10000 insert","5499","10480601","128974848","116686312"
"LinkedList 10000 insert","5500","10482971","128974848","116686312"
"LinkedList 10000 insert","5501","10483761","128974848","116686312"
"LinkedList 10000 insert","5502","10484551","128974848","116686312"
"LinkedList 10000 insert","5503","10484946","128974848","116686312"
"LinkedList 10000 insert","5504","10485737","128974848","116686312"
"LinkedList 10000 insert","5505","10486527","128974848","116686312"
"LinkedList 10000 insert","5506","10488897","128974848","116686312"
"LinkedList 10000 insert","5507","10489292","128974848","116686312"
"LinkedList 10000 insert","5508","10490082","128974848","116686312"
"LinkedList 10000 insert","5509","10490872","128974848","116686312"
"LinkedList 10000 insert","5510","10491663","128974848","116686312"
"LinkedList 10000 insert","5511","10495218","128974848","116686312"
"LinkedList 10000 insert","5512","10496008","128974848","116686312"
"LinkedList 10000 insert","5513","10496798","128974848","116686312"
"LinkedList 10000 insert","5514","10497588","128974848","116686312"
"LinkedList 10000 insert","5515","10498379","128974848","116686312"
"LinkedList 10000 insert","5516","10499169","128974848","116686312"
"LinkedList 10000 insert","5517","10502329","128974848","116686312"
"LinkedList 10000 insert","5518","10503119","128974848","116686312"
"LinkedList 10000 insert","5519","10503909","128974848","116686312"
"LinkedList 10000 insert","5520","10504700","128974848","116686312"
"LinkedList 10000 insert","5521","10505490","128974848","116686312"
"LinkedList 10000 insert","5522","10508650","128974848","116686312"
"LinkedList 10000 insert","5523","10509440","128974848","116686312"
"LinkedList 10000 insert","5524","10510230","128974848","116686312"
"LinkedList 10000 insert","5525","10511021","128974848","116686312"
"LinkedList 10000 insert","5526","10511811","128974848","116686312"
"LinkedList 10000 insert","5527","10512601","128974848","116686312"
"LinkedList 10000 insert","5528","10515761","128974848","116686312"
"LinkedList 10000 insert","5529","10516551","128974848","116686312"
"LinkedList 10000 insert","5530","10517342","128974848","116686312"
"LinkedList 10000 insert","5531","10518132","128974848","116686312"
"LinkedList 10000 insert","5532","10520107","128974848","116686312"
"LinkedList 10000 insert","5533","10520897","128974848","116686312"
"LinkedList 10000 insert","5534","10523663","128974848","116686312"
"LinkedList 10000 insert","5535","10524058","128974848","116686312"
"LinkedList 10000 insert","5536","10524848","128974848","116686312"
"LinkedList 10000 insert","5537","10525638","128974848","116686312"
"LinkedList 10000 insert","5538","10526428","128974848","116686312"
"LinkedList 10000 insert","5539","10529589","128974848","116686312"
"LinkedList 10000 insert","5540","10530379","128974848","116686312"
"LinkedList 10000 insert","5541","10531169","128974848","116686312"
"LinkedList 10000 insert","5542","10531959","128974848","116686312"
"LinkedList 10000 insert","5543","10532749","128974848","116686312"
"LinkedList 10000 insert","5544","10533539","128974848","116686312"
"LinkedList 10000 insert","5545","10536700","128974848","116686312"
"LinkedList 10000 insert","5546","10537490","128974848","116686312"
"LinkedList 10000 insert","5547","10538280","128974848","116686312"
"LinkedList 10000 insert","5548","10539070","128974848","116686312"
"LinkedList 10000 insert","5549","10539860","128974848","116686312"
"LinkedList 10000 insert","5550","10541835","128974848","116686312"
"LinkedList 10000 insert","5551","10542626","128974848","116686312"
"LinkedList 10000 insert","5552","10543416","128974848","116686312"
"LinkedList 10000 insert","5553","10544206","128974848","116686312"
"LinkedList 10000 insert","5554","10544996","128974848","116686312"
"LinkedList 10000 insert","5555","10545786","128974848","116686312"
"LinkedList 10000 insert","5556","10548947","128974848","116686312"
"LinkedList 10000 insert","5557","10549737","128974848","116686312"
"LinkedList 10000 insert","5558","10550527","128974848","116686312"
"LinkedList 10000 insert","5559","10551317","128974848","116686312"
"LinkedList 10000 insert","5560","10552107","128974848","116686312"
"LinkedList 10000 insert","5561","10556058","128974848","116686312"
"LinkedList 10000 insert","5562","10556848","128974848","116686312"
"LinkedList 10000 insert","5563","10557638","128974848","116686312"
"LinkedList 10000 insert","5564","10558428","128974848","116686312"
"LinkedList 10000 insert","5565","10559218","128974848","116686312"
"LinkedList 10000 insert","5566","10560008","128974848","116686312"
"LinkedList 10000 insert","5567","10561984","128974848","116686312"
"LinkedList 10000 insert","5568","10562774","128974848","116686312"
"LinkedList 10000 insert","5569","10563564","128974848","116686312"
"LinkedList 10000 insert","5570","10564354","128974848","116686312"
"LinkedList 10000 insert","5571","10565144","128974848","116686312"
"LinkedList 10000 insert","5572","10565934","128974848","116686312"
"LinkedList 10000 insert","5573","10568305","128974848","116686312"
"LinkedList 10000 insert","5574","10569095","128974848","116686312"
"LinkedList 10000 insert","5575","10569885","128974848","116686312"
"LinkedList 10000 insert","5576","10570675","128974848","116686312"
"LinkedList 10000 insert","5577","10571070","128974848","116686312"
"LinkedList 10000 insert","5578","10573835","128974848","116686312"
"LinkedList 10000 insert","5579","10574626","128974848","116686312"
"LinkedList 10000 insert","5580","10575416","128974848","116686312"
"LinkedList 10000 insert","5581","10575811","128974848","116686312"
"LinkedList 10000 insert","5582","10576601","128974848","116686312"
"LinkedList 10000 insert","5583","10577391","128974848","116686312"
"LinkedList 10000 insert","5584","10579761","128974848","116686312"
"LinkedList 10000 insert","5585","10580552","128974848","116686312"
"LinkedList 10000 insert","5586","10581342","128974848","116686312"
"LinkedList 10000 insert","5587","10582132","128974848","116686312"
"LinkedList 10000 insert","5588","10582527","128974848","116686312"
"LinkedList 10000 insert","5589","10584897","128974848","116686312"
"LinkedList 10000 insert","5590","10585687","128974848","116686312"
"LinkedList 10000 insert","5591","10586477","128974848","116686312"
"LinkedList 10000 insert","5592","10587268","128974848","116686312"
"LinkedList 10000 insert","5593","10588058","128974848","116686312"
"LinkedList 10000 insert","5594","10588848","128974848","116686312"
"LinkedList 10000 insert","5595","10590823","128974848","116686312"
"LinkedList 10000 insert","5596","10591613","128974848","116686312"
"LinkedList 10000 insert","5597","10592403","128974848","116686312"
"LinkedList 10000 insert","5598","10593193","128974848","116686312"
"LinkedList 10000 insert","5599","10593984","128974848","116686312"
"LinkedList 10000 insert","5600","10596354","128974848","116686312"
"LinkedList 10000 insert","5601","10597144","128974848","116686312"
"LinkedList 10000 insert","5602","10597934","128974848","116686312"
"LinkedList 10000 insert","5603","10598329","128974848","116686312"
"LinkedList 10000 insert","5604","10599119","128974848","116686312"
"LinkedList 10000 insert","5605","10599910","128974848","116686312"
"LinkedList 10000 insert","5606","10602280","128974848","116686312"
"LinkedList 10000 insert","5607","10603070","128974848","116686312"
"LinkedList 10000 insert","5608","10603860","128974848","116686312"
"LinkedList 10000 insert","5609","10605045","128974848","116686312"
"LinkedList 10000 insert","5610","10605835","128974848","116686312"
"LinkedList 10000 insert","5611","10608206","128974848","116686312"
"LinkedList 10000 insert","5612","10608996","128974848","116686312"
"LinkedList 10000 insert","5613","10609786","128974848","116686312"
"LinkedList 10000 insert","5614","10610576","128974848","116686312"
"LinkedList 10000 insert","5615","10611761","128974848","116686312"
"LinkedList 10000 insert","5616","10612552","128974848","116686312"
"LinkedList 10000 insert","5617","10614527","128974848","116686312"
"LinkedList 10000 insert","5618","10615317","128974848","116686312"
"LinkedList 10000 insert","5619","10616107","128974848","116686312"
"LinkedList 10000 insert","5620","10616897","128974848","116686312"
"LinkedList 10000 insert","5621","10617687","128974848","116686312"
"LinkedList 10000 insert","5622","10618477","128974848","116686312"
